 objectid,premises_name, long, lat, lga
6836,HAMILTON LAKESIDE MOTEL,142.0361576,-37.74236744,SOUTHERN GRAMPIANS SHIRE
6837,DOCKLANDS LOTUS,144.9439281,-37.81373993,MELBOURNE
6838,SNOW CITY'S BBQ,145.0542256,-37.70493781,DAREBIN
6839,NORTH STREET HOT BREAD KITCHEN AND PANE E PIZZA,144.945461,-37.704975,MORELAND
6840,NORTH STREET HOT BREAD KITCHEN AND PANE E PIZZA,144.945461,-37.704975,MORELAND
6841,CLIFTONS OPERATIONS,144.9624714,-37.82153375,MELBOURNE
6842,NAGAMBIE BREWERY,145.1533481,-36.78504625,STRATHBOGIE
6843,DUTTON GARAGE,145.006056,-37.82777,YARRA
6844,EV TOURS,145.189751,-38.218187,MORNINGTON PENINSULA SHIRE
6845,NICE GUYS BREWERY,145.0016877,-37.81083205,YARRA
6846,SHIMORA WINES,144.962185,-37.81275,MELBOURNE
6847,SOUPERMAN KITCHEN,144.9476096,-37.81846611,MELBOURNE
6848,SELECT SPIRITS,144.9214374,-37.7905539,MELBOURNE
6849,PIZZACRAFT & PASTA CO,145.052686,-38.220598,MORNINGTON PENINSULA SHIRE
6850,THE DRIFT HOUSE,142.2396485,-38.38200935,MOYNE
6851,CAFE BODEGA,143.8605188,-37.54353219,BALLARAT CITY
6852,RED PIGGIE,144.9649802,-37.8127265,MELBOURNE
6853,KATSU,146.9605182,-36.72761865,ALPINE
6854,LIQUOROLOGIST,145.071068,-37.792523,BOROONDARA
6855,EAST END WINE BAR,145.05628,-37.830715,BOROONDARA
6856,LANGTREE CAFE,142.1616664,-34.18454643,MILDURA
6857,PIZZA D'OH,144.7785489,-38.36119663,MORNINGTON PENINSULA SHIRE
6858,DEEJAY WINES PTY LTD,145.022033,-37.856297,STONNINGTON
6859,KL LAKSA KITCHEN,145.1220996,-37.81910396,WHITEHORSE CITY
6860,MANKOUSHE,144.972074,-37.768483,MORELAND
6861,THE AMBITIOUS ACT,144.961434,-37.834266,PORT PHILLIP CITY
6862,PUCKHANDLERS INDOOR SPORTS CENTRE,145.0359861,-37.73176272,DAREBIN
6863,TOKYO SUKIYAKI HOUSE,143.8234541,-37.53403174,BALLARAT CITY
6864,PORT OF CALL EATERY,145.0043438,-37.95157629,BAYSIDE
6865,YU KITCHEN,145.0805995,-37.88769533,STONNINGTON
6866,JAK'S MUSIC,145.941147,-38.16904863,BAW BAW SHIRE
6867,SIDETRACKED ENTERTAINMENT CENTRE,145.102919,-37.915917,MONASH CITY
6868,CALIA AUSTRALIA,145.0805995,-37.88769533,STONNINGTON
6869,SOHO RESTAURANT BAR,144.9632942,-37.82075387,MELBOURNE
6870,AUSSIE IGA,144.7769677,-37.90597836,WYNDHAM CITY
6871,CO HANH,144.9623311,-37.81694116,MELBOURNE
6872,BETWEEN 2 BUNS,144.69999,-37.882322,WYNDHAM CITY
6873,LA BODEGA BARBERS,144.9029825,-37.86314811,HOBSONS BAY
6874,XPRESS GOURMET PIZZA,144.9684755,-38.33114698,MORNINGTON PENINSULA SHIRE
6875,PAPER SCISSORS ROCK BREW CO.,142.5193149,-37.1407882,NORTHERN GRAMPIANS SHIRE
6876,EAST BENTLEIGH CENTRAL CRICKET CLUB INC.,145.0578321,-37.92879269,GLEN EIRA CITY
6877,A'FISH,145.0472262,-38.24640782,MORNINGTON PENINSULA SHIRE
6878,MY THAI ON KEILOR,144.895067,-37.738573,MOONEE VALLEY CITY
6879,THE ORIENT DRAGON HOT POT,144.9619325,-37.80913211,MELBOURNE
6880,THE HEPBURN SPRINGS GENERAL STORE,144.1379591,-37.31423244,HEPBURN SHIRE
6881,MARYBOROUGH PARAMOUNT THEATRE,143.7393886,-37.04851958,CENTRAL GOLDFIELDS
6882,HANK MARVIN,145.060127,-37.772724,BANYULE
6883,GAPSTED CRICKET CLUB,146.6779309,-36.50546045,ALPINE
6884,PORTSEA GOLF CLUB,144.7048522,-38.32670412,MORNINGTON PENINSULA SHIRE
6885,PHO HOA VIETNAMESE NOODLE HOUSE,144.5833196,-37.68284218,MELTON
6886,GOLDEN CHOPSTIX,145.1508489,-37.95158368,GREATER DANDENONG CITY
6887,MELBOURNE PICNIC PACKAGES,144.9606246,-37.76887657,MORELAND
6888,HARVEST HOME AVENEL,145.229691,-36.89206846,STRATHBOGIE
6889,HANOI IN NORTH MELBOURNE,144.949566,-37.804889,MELBOURNE
6890,ZAIT BAKERY,145.0866732,-37.65175736,WHITTLESEA
6891,MAD WINES,142.0644823,-34.2023712,MILDURA
6892,BRUNETTI FLINDERS LANE,144.9657885,-37.81670264,MELBOURNE
6893,LITTLE LOCAL DC,144.998338,-37.771654,DAREBIN
6894,UNIVERSITY HOUSE AT LIONEL'S,144.9693879,-37.82393854,MELBOURNE
6895,THE HUNGARIAN REFORMED CHURCH OF AUSTRALIA (VICTORIAN DISTRICT),144.9805144,-37.78691089,YARRA
6896,NOM THAI CUISINE,144.58123,-37.684211,MELTON
6897,SUSHI SONO,145.004281,-37.905904,BAYSIDE
6898,PAYNESVILLE RSL SUB-BRANCH INC,147.7191231,-37.91392591,EAST GIPPSLAND
6899,CELLAR 294,144.9860151,-37.86419391,PORT PHILLIP CITY
6900,HAPPYMOON INTERNATIONAL CONSULTANCY,145.106585,-37.82303215,WHITEHORSE CITY
6901,DARRAWEIT VALLEY CIDER,144.8905117,-37.40012796,MACEDON RANGES
6902,JUST SURPRISE ME,145.060287,-37.942203,KINGSTON CITY
6903,SALAAM NAMASTES DOSA HUT TARNEIT,144.7062806,-37.84936853,WYNDHAM CITY
6904,G8 CELLARS,145.0078675,-37.62119057,WHITTLESEA
6905,BRIGHT ADVENTURE COMPANY,146.8659575,-36.69124595,ALPINE
6906,LA CARTA WINE,145.25972,-37.807646,MAROONDAH
6907,STATE OF GRACE EST. 2013,144.9569879,-37.81974364,MELBOURNE
6908,SONNY CHIBA,145.0144879,-37.85071844,STONNINGTON
6909,PIANO BAR COLAC,143.5894795,-38.34030645,COLAC OTWAY
6910,THE INDIAN HUT,145.115135,-38.051164,KINGSTON CITY
6911,OLD JETTY CAFE & TEAROOMS,145.377963,-38.215533,CASEY
6912,CURRY CAPERS INDIAN RESTAURANT AND TAKEAWAY,145.012562,-37.695311,DAREBIN
6913,SANJHA CHULHA,145.042351,-37.918719,GLEN EIRA CITY
6914,SHANGHAI RED DUMPLING RESTAURANT,145.0805995,-37.88769533,STONNINGTON
6915,LA PORCHETTA NORTH MELBOURNE,144.9501593,-37.80501801,MELBOURNE
6916,PIZZE SOCIETE,144.9413496,-37.82369682,MELBOURNE
6917,VIEWPOINT CENTRE,145.1070429,-37.99499393,KINGSTON CITY
6918,KAZUKI'S RESTAURANT,144.9660673,-37.80415699,MELBOURNE
6919,TANG'S SPICY HOT POT,144.959978,-37.80793,MELBOURNE
6920,GRAU PROJEKT,144.985923,-37.793621,YARRA
6921,OLD DURBAR,144.9629303,-37.76123326,MORELAND
6922,MOUNT ANAKIE ESTATE,144.2581429,-37.88551304,GREATER GEELONG
6923,GORAE PORTLAND CRICKET CLUB,141.5842655,-38.34617804,GLENELG
6924,IZAKAYA CONTEMPORARY JAPANESE RESTAURANT,142.4832905,-38.38323645,WARRNAMBOOL CITY
6925,BA BA CHEF,145.152029,-37.952142,GREATER DANDENONG CITY
6926,ALDI STORES,145.147704,-37.788778,MANNINGHAM
6927,OH DUMPLING,144.3599589,-38.14834176,GREATER GEELONG
6928,MR JOE,145.0070487,-37.82528678,YARRA
6929,INTO THE SUN,144.8856836,-37.80806357,MARIBYRNONG CITY
6930,DOUBLE OAK ESTATE,144.6987532,-37.23698875,MACEDON RANGES
6931,BIG SWING GOLF CHELTENHAM,145.0517256,-37.95785653,KINGSTON CITY
6932,LUXTON BREWPUB,145.141996,-38.113478,FRANKSTON
6933,BWR LIQUOR SUPPLIES,145.2026053,-37.81326033,WHITEHORSE CITY
6934,ROSEMARY'S SPEAKEASY,143.5619705,-37.68730429,GOLDEN PLAINS
6935,MISTER MIXER,146.3057701,-36.36542103,WANGARATTA
6936,LUMLEY INTERNATIONAL,145.345925,-38.032018,CASEY
6937,DISTRICT MOT VIETNAMESE RESTAURANT,144.9530742,-37.81558374,MELBOURNE
6938,OLD DURBAR,144.9629303,-37.76123326,MORELAND
6939,BODRIGGY BREW PUB,144.99446,-37.80015875,YARRA
6940,WORLD CLASS FOOD RUCKERS,143.805149,-37.59078663,BALLARAT CITY
6941,KHAI'S KITCHEN,145.175101,-37.966214,GREATER DANDENONG CITY
6942,SONIA'S,144.995159,-37.800222,YARRA
6943,KHOB KUN CUP CAFE & THAI RESTAURANT,145.312547,-37.785317,YARRA RANGES
6944,SHANGHAI BLOSSOM,145.1259496,-37.61586179,WHITTLESEA
6945,REX ESPRESSO,145.0568885,-37.8291845,BOROONDARA
6946,WOBBLY'S HANDCRAFTED MEAD,145.159082,-37.951455,GREATER DANDENONG CITY
6947,MR. HUXLEY,144.9846984,-37.7956548,YARRA
6948,RUE RUE,145.0805995,-37.88769533,STONNINGTON
6949,BANH STREET,145.039838,-37.94865,BAYSIDE
6950,BAYSWATER CRICKET CLUB,145.26828,-37.837846,MAROONDAH
6951,EUROPA DELI & CAFE,145.4025243,-36.38343176,GREATER SHEPPARTON CITY
6952,DINETTE CAFE,144.972126,-37.76824,MORELAND
6953,SUSHI JIRO,145.0805995,-37.88769533,STONNINGTON
6954,SMOKIN JOE'S PIZZA & GRILL - WOLLERT,145.0306218,-37.61543893,WHITTLESEA
6955,CHEW CHEW CAFE,144.9189867,-37.76609155,MOONEE VALLEY CITY
6956,MISTER GREENS,145.184795,-37.836471,WHITEHORSE CITY
6957,9S FOOD,143.8558041,-37.5614005,BALLARAT CITY
6958,RY'S CAFE & BURGER BAR,144.895644,-38.35852738,MORNINGTON PENINSULA SHIRE
6959,SLICES,144.803634,-37.7028343,BRIMBANK CITY
6960,GREEN GULLY BREWING,145.2574335,-38.4754523,BASS COAST SHIRE
6961,A LOCAL BEER COMPANY,144.779816,-37.685649,BRIMBANK CITY
6962,TANDARRA ESTATE WINES,145.121968,-38.180491,FRANKSTON
6963,CMC HOSPITALITY - LAY LOW BAR,144.894002,-37.803719,MARIBYRNONG CITY
6964,SPITTING:OPTIONAL,146.887525,-36.135514,WODONGA RURAL CITY
6965,CORNICHE,144.9440051,-37.82476728,MELBOURNE
6966,MYLK. ESPRESSO BRIGHTON,144.994679,-37.91396,BAYSIDE
6967,HOPPY'S CAFE,142.4855583,-38.38148769,WARRNAMBOOL CITY
6968,BREWICOLO BREWING COMPANY,144.538714,-38.25193161,GREATER GEELONG
6969,SCHNITZ - SHEPPARTON,145.4028586,-36.37965115,GREATER SHEPPARTON CITY
6970,HEATHCOTE WHOLESALE WINES PTY LTD,145.011403,-37.8327159,STONNINGTON
6971,HEALTHY FUSION BUNDOORA,145.0478085,-37.71188061,DAREBIN
6972,DUMPLING PALACE BEACONSFIELD,145.487327,-38.07164,CARDINIA
6973,TGI FRIDAY'S,145.2296044,-37.81484462,MAROONDAH
6974,LIGHTHOUSE THEATRE,142.4817921,-38.38544583,WARRNAMBOOL CITY
6975,X-GOLF SURREY HILLS,145.097798,-37.825833,BOROONDARA
6976,MERCURY GROUP VICTORIA,144.9259603,-37.82362647,MELBOURNE
6977,BUTCHERBIRD WINES,144.3501081,-38.13810225,GREATER GEELONG
6978,HOPWHEELS,144.985131,-37.788837,YARRA
6979,ARTHUR ST DELI,145.018425,-37.783006,DAREBIN
6980,PIZZA HUT DOCKLANDS,144.9478449,-37.81947226,MELBOURNE
6981,NOODLE VILLA,144.9616462,-37.81223823,MELBOURNE
6982,METHOD EXPRESS MELBOURNE,144.9954865,-37.8260291,YARRA
6983,GEELONG BAR HIRE,144.34315,-38.24066542,GREATER GEELONG
6984,BULL BAR & GALLERY,146.675588,-38.563697,WELLINGTON
6985,null,144.9605238,-37.80790014,MELBOURNE
6986,SLOW EDDY'S BARBEQUE,144.9903519,-37.8068209,YARRA
6987,ESCAPEXPERIENCE,145.0900026,-37.90030767,MONASH CITY
6988,KOMBI KEG GEELONG,143.5749719,-38.35384815,COLAC OTWAY
6989,ROBINSONS BOOKSHOP,145.1660686,-37.8767214,MONASH CITY
6990,WARWICK COACHLINES,144.829183,-37.78609139,BRIMBANK CITY
6991,OZONE CATERING,144.9864324,-37.8021386,YARRA
6992,BANDICOOT RUN WINES,145.049181,-37.897412,GLEN EIRA CITY
6993,SHAKA BAR,145.367533,-38.52135125,BASS COAST SHIRE
6994,MORRIS AND HEATH,144.7035216,-37.88093607,WYNDHAM CITY
6995,SIP SIP BAR,144.3407437,-38.15726185,GREATER GEELONG
6996,MAGNOLIAS WINE BAR AND CAFE,143.3835516,-37.42933478,PYRENEES
6997,DUCK DUCK GOOSE AND LARDER,144.4518614,-37.24467463,MACEDON RANGES
6998,QUEST NOTTING HILL,145.134304,-37.902024,MONASH CITY
6999,SALAAM NAMASTE'S DOSAHUT DOCKLANDS,144.9387411,-37.81470209,MELBOURNE
7000,BENTWOOD FITZROY,144.9801565,-37.80062098,YARRA
7001,ZIG ZAG WINES,144.3403654,-37.202736,HEPBURN SHIRE
7002,ARCHIE BROTHERS CIRQUE ELECTRIQ,144.9387277,-37.81413814,MELBOURNE
7003,ARTISANS PROVEDORE,145.2299617,-37.89881906,KNOX CITY
7004,OLD FARMERCY COFFEE SHOP,144.220925,-35.80884275,GANNAWARRA
7005,MACEDONIAN PENSIONERS GROUP BRIMBANK 'DIMCE MOGILCETO',144.775755,-37.689248,BRIMBANK CITY
7006,ESSENZA CAFES KILSYTH,145.31638,-37.802558,YARRA RANGES
7007,MANHATTAN BAR,144.3588702,-38.14838399,GREATER GEELONG
7008,WILSON WINE IMPORTS,145.0759739,-37.73468075,BANYULE
7009,ORO BIANCO,145.214123,-37.989789,GREATER DANDENONG CITY
7010,MR TUPPY,144.9914815,-37.88063711,PORT PHILLIP CITY
7011,HUNKY DORY FISH AND CHIPS,144.9947015,-37.86873998,PORT PHILLIP CITY
7012,SHEPPARTON BREWERY,145.4033075,-36.37827683,GREATER SHEPPARTON CITY
7013,MAGNUM & QUEENS WINE,144.9591016,-37.83193752,PORT PHILLIP CITY
7014,BILLY'S TRACKSIDE,144.921337,-37.786812,MOONEE VALLEY CITY
7015,THAT PIZZA SHOP,144.980105,-38.343987,MORNINGTON PENINSULA SHIRE
7016,TT LEASING,144.9387277,-37.81413814,MELBOURNE
7017,STELLA PIZZA TRUGANINA,144.7481719,-37.83981734,WYNDHAM CITY
7018,STELLA PIZZA TRUGANINA,144.7481719,-37.83981734,WYNDHAM CITY
7019,PIMBA WINES,144.995599,-37.799923,YARRA
7020,TENNYSON FOOD AND WINE,144.991382,-37.880469,PORT PHILLIP CITY
7021,MANILA GROCERS,145.2714269,-38.0172758,CASEY
7022,VINELAND MOTEL,142.1429423,-34.20087866,MILDURA
7023,OKAMI NARRE WARREN,145.304808,-38.027511,CASEY
7024,LENTINI WINES,144.676409,-37.902702,WYNDHAM CITY
7025,PRINT CREATIONS,145.119009,-38.18722,FRANKSTON
7026,CHAPTER HOUSE COFFEE,144.967844,-37.8163569,MELBOURNE
7027,CASA NOM,144.9906179,-37.84931428,STONNINGTON
7028,U DUMPLING CHINESE KITCHEN,145.0114188,-37.73852276,DAREBIN
7029,MONTY'S TEA ROOM,145.422647,-37.79045734,YARRA RANGES
7030,BENDIGO DISTRICT RSL CLUB,144.2767844,-36.75580961,GREATER BENDIGO
7031,NANDO'S,145.119583,-37.927125,MONASH CITY
7032,MOUNT TOWRONG VINEYARD,144.5908705,-37.40755142,MACEDON RANGES
7033,TEMPLE KITCHEN & CO,145.5766255,-36.75182123,STRATHBOGIE
7034,AUSTRALIAN CITY DESIGN COLLEGE,144.9632755,-37.81546023,MELBOURNE
7035,EMERALD CATERING SOLUTIONS,144.7728808,-37.77092849,BRIMBANK CITY
7036,GARF'S BAR,145.00182,-37.940098,BAYSIDE
7037,COOMOORA CRICKET CLUB,145.150348,-37.9827577,GREATER DANDENONG CITY
7038,BAR NOVANTA,145.024512,-37.65004,WHITTLESEA
7039,SMOKIN JOE'S PIZZA & GRILL - WOLLERT,145.0306218,-37.61543893,WHITTLESEA
7040,RORO CAFE AND FOOD STORE,144.668778,-38.264532,QUEENSCLIFFE BOROUGH
7041,EASY BAR,145.0297523,-37.9627929,BAYSIDE
7042,WOK N ROCK,145.039892,-37.918777,GLEN EIRA CITY
7043,NORTHERN DUMPLING,145.148407,-37.787924,MANNINGHAM
7044,LOBBS,144.962589,-37.7633,MORELAND
7045,MORRISONS CAFE,145.0218586,-37.81453029,BOROONDARA
7046,PEARL OYSTER ESPRESSO,144.988544,-37.750958,DAREBIN
7047,COBRAM FINE FOOD,145.6490267,-35.92066036,MOIRA
7048,MOUNTAIN DISTILLING COMPANY PTY LTD,144.5908705,-37.40755142,MACEDON RANGES
7049,OASIS FAIRFIELD,145.018084,-37.777909,DAREBIN
7050,CHIEFTAINS FINE FOODS,145.34487,-37.906611,YARRA RANGES
7051,MR WOW'S EMPORIUM,144.9828962,-37.80596053,YARRA
7052,BRANDOVINO PTY LTD,144.527238,-37.366972,MACEDON RANGES
7053,THE PENNY BLACK,144.962147,-37.768231,MORELAND
7054,QUEENIE'S RESTAURANT & CAFE,144.9691814,-37.82946945,MELBOURNE
7055,BRIGHTON DISTRICT CRICKET CLUB,145.0238174,-37.92403029,BAYSIDE
7056,CELLARSTARTR,144.3241179,-37.17676708,HEPBURN SHIRE
7057,CHOCCAS,146.9595991,-36.72822299,ALPINE
7058,BRUTHEN CRICKET CLUB,147.8356754,-37.71227567,EAST GIPPSLAND
7059,SEVENS PIZZA KITCHEN,144.7520058,-37.72395563,MELTON
7060,VICTORY LOUNGE,144.9603529,-37.81707048,MELBOURNE
7061,LINTON CRICKET CLUB,143.5666644,-37.68403386,GOLDEN PLAINS
7062,FLAG OF INDIA,144.729836,-37.581911,HUME
7063,TWO HOOTS WINE BAR,145.719194,-38.098468,CARDINIA
7064,FORT GREEN,144.998175,-37.774301,DAREBIN
7065,"ST GILES WINE BAR, CELLAR AND PANTRY",145.0568885,-37.8291845,BOROONDARA
7066,MAMA SITA,144.9571351,-37.81133797,MELBOURNE
7067,null,144.996116,-37.825318,YARRA
7068,BROADFORD TOWN TENNIS CLUB,145.046189,-37.203147,MITCHELL
7069,LA CENTRAL,144.9570663,-37.83275739,PORT PHILLIP CITY
7070,MY CELLARS DIRECT,144.3350935,-38.22088976,GREATER GEELONG
7071,COOKING CORNER,144.9563422,-37.81496496,MELBOURNE
7072,MOTHER'S PANTRY,144.9207763,-37.76477594,MOONEE VALLEY CITY
7073,KAKE DA DHABA INDIAN RESTAURANT,144.9828562,-37.86440182,PORT PHILLIP CITY
7074,ALEXANDER THOMSON CRICKET CLUB,144.3209703,-38.17263722,GREATER GEELONG
7075,MASALA BAR AND GRILL,145.3384434,-38.0574457,CASEY
7076,MANOR INTERNATIONAL PTY LTD,145.214329,-37.874602,KNOX CITY
7077,PELICAN WATERS LAKE CHARM TOURIST PARK,143.8121216,-35.60150704,GANNAWARRA
7078,CASA BESTA,144.9955271,-37.84446919,STONNINGTON
7079,NANDO'S AUSTRALIA,144.7745583,-37.75201354,BRIMBANK CITY
7080,4 FLAVOURS,145.3174397,-38.08532842,CASEY
7081,12 BAR,145.3543973,-37.9088716,YARRA RANGES
7082,ANDA CAF?,144.9720566,-37.80983865,MELBOURNE
7083,PIZZA D'ASPORTO YARRAVILLE,144.8907291,-37.81578215,MARIBYRNONG CITY
7084,BALD HILL ESTATE,144.4907552,-37.23200258,MACEDON RANGES
7085,FUNKY THAI RESTAURANT & CAFE,144.8346824,-37.71873499,BRIMBANK CITY
7086,TANGLEWOOD ESTATE,145.080878,-38.353817,MORNINGTON PENINSULA SHIRE
7087,LOVEGROVE OF COTTLESBRIDGE,145.2327338,-37.6126926,NILLUMBIK
7088,SORRENBERG VINEYARD,146.7009192,-36.3493767,INDIGO
7089,YARRA YARRA VINEYARD,145.4274215,-37.6543576,YARRA RANGES
7090,ALL SAINTS VINEYARD,146.4137724,-35.99440158,INDIGO
7091,COLDSTREAM HILLS,145.4686037,-37.72293073,YARRA RANGES
7092,ALLINDA WINERY,145.403544,-37.605398,YARRA RANGES
7093,HARCOURT VALLEY VINEYARDS,144.2717365,-37.0177664,MOORABOOL SHIRE
7094,CRAIG AVON VINEYARD,145.080878,-38.353817,MORNINGTON PENINSULA SHIRE
7095,SEPPELT GREAT WESTERN,142.853886,-37.154694,NORTHERN GRAMPIANS SHIRE
7096,WARRENMANG WINERY & RESORT,143.320553,-36.988581,PYRENEES
7097,COFIELD WINES,146.396483,-36.009905,INDIGO
7098,CLEVELAND WINERY (AUST),144.73188,-37.277022,MACEDON RANGES
7099,MOUNT PRIOR VINEYARD,146.462748,-36.056201,INDIGO
7100,BRESS WINES,144.2510336,-36.972476,MOUNT ALEXANDER SHIRE
7101,THE HEATHCOTE WINERY,144.7050311,-36.91885378,GREATER BENDIGO
7102,BEST'S GREAT WESTERN WINES,142.841173,-37.134562,NORTHERN GRAMPIANS SHIRE
7103,MCIVOR CREEK VINEYARD,144.743714,-36.943234,GREATER BENDIGO
7104,SCHMIDT'S STRAWBERRY WINERY,146.917036,-36.279458,INDIGO
7105,TARRAWARRA ESTATE,145.468294,-37.659428,YARRA RANGES
7106,CRAIGLEE VINEYARD,144.7434219,-37.58511169,HUME
7107,GLEN ERIN GRANGE,144.6941026,-37.2950403,MACEDON RANGES
7108,GREENSTONE YARRA VALLEY,145.3559076,-37.6596831,YARRA RANGES
7109,null,144.534059,-36.95495894,GREATER BENDIGO
7110,OSICKA'S WINERY,144.949585,-36.815935,STRATHBOGIE
7111,SALLY'S PADDOCK PTY LTD,143.351728,-36.951724,PYRENEES
7112,TALTARNI VINEYARDS,143.26488,-36.968309,PYRENEES
7113,OXLEY CREEK WINERY,146.384214,-36.443487,WANGARATTA
7114,CAMPBELLS WINES,146.431313,-36.05950799,INDIGO
7115,VIRGIN HILLS VINEYARD,144.523586,-37.378418,MACEDON RANGES
7116,BALGOWNIE VINEYARDS,144.191139,-36.737261,GREATER BENDIGO
7117,GEHRIG WINE,146.676844,-36.103852,INDIGO
7118,JONES WINERY & VINEYARD,146.462748,-36.056201,INDIGO
7119,MIA MIA VINEYARD,146.634881,-36.048735,INDIGO
7120,ELGEE PARK WINES,145.080878,-38.353817,MORNINGTON PENINSULA SHIRE
7121,AULDSTONE CELLARS,146.179526,-36.3792353,BENALLA
7122,LONGLEAT ESTATES,145.2198697,-36.63194145,GREATER SHEPPARTON CITY
7123,LANCE FAMILY WINES,145.2884436,-37.579811,NILLUMBIK
7124,WATER WHEEL VINEYARDS,143.9513351,-36.5975096,LODDON
7125,ST HUBERTS ESTATE,145.37862,-37.72477099,YARRA RANGES
7126,BOYNTONS OF BRIGHT,146.911702,-36.697466,ALPINE
7127,GRAND RIDGE BREWING CO,146.152641,-38.402513,SOUTH GIPPSLAND
7128,THE MINYA,144.397543,-38.263146,SURF COAST
7129,THE HANGING ROCK WINERY,144.5838762,-37.3079675,MACEDON RANGES
7130,SUMMERFIELD WINES,143.312462,-36.98677,PYRENEES
7131,BULLER WINES,143.481649,-35.237661,SWAN HILL
7132,CHATEAU DORE VINEYARD,144.2981869,-36.82337849,GREATER BENDIGO
7133,COPE-WILLIAMS WINERY,144.743197,-37.351138,MACEDON RANGES
7134,ANTCLIFF'S CHASE WINES,145.503266,-37.051904,STRATHBOGIE
7135,TARCOOLA VINEYARDS,144.131474,-37.966813,GOLDEN PLAINS
7136,MOUNT AVOCA VINEYARD,143.413868,-37.082984,PYRENEES
7137,DEAKIN ESTATE,142.2882827,-34.4099725,MILDURA
7138,WINE BY SAM,145.235657,-36.904352,STRATHBOGIE
7139,PARINGA ESTATE,145.037068,-38.389082,MORNINGTON PENINSULA SHIRE
7140,ELDRIDGE ESTATE,145.019827,-38.371833,MORNINGTON PENINSULA SHIRE
7141,KANGDERAAR VINEYARD,143.698484,-36.651389,LODDON
7142,LONG GULLY ESTATE,145.474854,-37.643106,YARRA RANGES
7143,COBAW RIDGE,144.6284295,-37.2130795,MACEDON RANGES
7144,CAPOGRECO WINERY ESTATE,142.2213864,-34.1936677,MILDURA
7145,STEELS GATE WINES,145.413528,-37.579621,YARRA RANGES
7146,JOHN GEHRIG WINES,146.5955672,-36.0003083,WANGARATTA
7147,WARRAMATE WINES,145.462916,-37.71696,YARRA RANGES
7148,MONBULK WINERY,145.4391306,-37.86280165,YARRA RANGES
7149,UNDERGROUND WINEMAKERS,145.076252,-38.205397,MORNINGTON PENINSULA SHIRE
7150,null,141.491202,-38.246488,GLENELG
7151,BAILEYS OF GLENROWAN,146.1913658,-36.4164655,BENALLA
7152,CATHCART RIDGE ESTATE,142.877755,-37.30195,ARARAT RURAL CITY
7153,JASPER HILL VINEYARD,144.694094,-36.855735,GREATER BENDIGO
7154,OAKRIDGE WINES,145.45673,-37.683722,YARRA RANGES
7155,MCALISTER VINEYARDS,147.086791,-38.161821,WELLINGTON
7156,MERRICKS ESTATE,145.066962,-38.390353,MORNINGTON PENINSULA SHIRE
7157,GIACONDA VINEYARD & WINERY,146.542965,-36.404961,INDIGO
7158,GOONAWARRA ENTERPRISE,144.713618,-37.581274,HUME
7159,NICHOLSON RIVER WINERY,147.736363,-37.81564599,EAST GIPPSLAND
7160,DALWHINNIE WINERY,143.25611,-36.969159,PYRENEES
7161,HALCYON DAZE VINEYARD,145.297673,-37.743691,YARRA RANGES
7162,HOFFERT'S BALNARRING ESTATE WINES,145.1285234,-38.35350474,MORNINGTON PENINSULA SHIRE
7163,ROBINVALE WINERY,142.768381,-34.621402,SWAN HILL
7164,HALLS GAP WINE CO,142.51952,-37.140415,NORTHERN GRAMPIANS SHIRE
7165,BULLER WINES,146.412991,-36.06824,INDIGO
7166,CHAMBERS ROSEWOOD VINEYARDS,146.462748,-36.056201,INDIGO
7167,TAHBILK WINERY,145.085414,-36.825798,STRATHBOGIE
7168,STANTON & KILLEEN WINES,146.462748,-36.056201,INDIGO
7169,KELLYBROOK WINERY,145.27282,-37.736787,MANNINGHAM
7170,YARRA YERING,145.449504,-37.734249,YARRA RANGES
7171,SOMERSET CROSSING,145.114656,-37.02219121,MITCHELL
7172,WANTIRNA ESTATE,145.200528,-37.873339,KNOX CITY
7173,IDYLL WINE CO PTY LTD,144.2884511,-38.07497128,GREATER GEELONG
7174,MITCHELTON WINES,145.0970153,-36.85359926,STRATHBOGIE
7175,null,146.494249,-36.470021,WANGARATTA
7176,FERGUSSON WINERY,145.4046399,-37.6122484,YARRA RANGES
7177,YERINGBERG,145.37862,-37.72477099,YARRA RANGES
7178,ST LEONARDS VINEYARD & CELLARS,146.396483,-36.009905,INDIGO
7179,MONTARA WINERY,142.930299,-37.283079,ARARAT RURAL CITY
7180,MOUNT MARY VINEYARD,145.3586701,-37.7183221,YARRA RANGES
7181,SEVILLE ESTATE,145.4720793,-37.78532194,YARRA RANGES
7182,ST ANNES VINEYARD,144.3266549,-37.6162664,MOORABOOL SHIRE
7183,GRANITE HILLS WINES,144.6387264,-37.16001281,MACEDON RANGES
7184,BLANCHE BARKLY WINES,143.7474835,-36.60872576,LODDON
7185,WYANGA PARK VINEYARDS,147.996186,-37.874121,EAST GIPPSLAND
7186,PRINCE ALBERT VINEYARDS,144.2850495,-38.20940324,GREATER GEELONG
7187,MOUNT LANGI GHIRAN VINEYARD,143.142654,-37.3135956,ARARAT RURAL CITY
7188,MAIN RIDGE ESTATE,144.986205,-38.369115,MORNINGTON PENINSULA SHIRE
7189,CRAWFORD RIVER WINES,141.665987,-37.922823,GLENELG
7190,FLOWERDALE WINERY,145.258343,-37.264472,MURRINDINDI
7191,DELATITE WINERY,146.088018,-37.054577,MANSFIELD SHIRE
